bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1639154,1301504,2023-04-14,House,"Read 3rd time RV#199",143,0,2,5,150
1639188,1298018,2023-04-11,Senate,"Three day rule suspended",31,0,0,0,31
1639188,1298019,2023-04-11,Senate,"Read 3rd time",31,0,0,0,31
1639188,1319643,2023-05-06,House,"Amended RV#1217",135,0,2,13,150
1639188,1323973,2023-05-11,Senate,"Senate concurs in House amendment(s)",31,0,0,0,31
1639238,1301810,2023-04-14,House,"Read 3rd time RV#199",143,0,2,5,150
1639238,1326323,2023-05-16,Senate,"Three day rule suspended",31,0,0,0,31
1639238,1326324,2023-05-16,Senate,"Read 3rd time",31,0,0,0,31
1639242,1316167,2023-05-02,House,"Read 3rd time RV#791",144,0,3,3,150
1639246,1314082,2023-04-28,House,"Read 3rd time RV#681",144,0,2,4,150
1639246,1329460,2023-05-18,Senate,"Rules suspended-Regular order of business",24,7,0,0,31
1639246,1329461,2023-05-18,Senate,"Read 2nd time & passed to 3rd reading",25,6,0,0,31
1639246,1329462,2023-05-18,Senate,"Three day rule suspended",24,7,0,0,31
1639246,1329463,2023-05-18,Senate,"Read 3rd time",31,0,0,0,31
1639246,1332040,2023-05-24,House,"House concurs in Senate amendment(s) RV#2058",128,15,1,5,149
1639257,1306971,2023-04-20,Senate,"Three day rule suspended",31,0,0,0,31
1639257,1306972,2023-04-20,Senate,"Read 3rd time",18,11,0,2,31
1639257,1307345,2023-04-20,Senate,"Three day rule suspended",31,0,0,0,31
1639257,1329198,2023-05-19,House,"Read 3rd time RV#1845",143,0,2,4,149
1639257,1336767,2023-05-25,Senate,"Senate concurs in House amendment(s)",0,1,0,0,1
1639276,1307065,2023-04-20,Senate,"Three day rule suspended",31,0,0,0,31
1639276,1307066,2023-04-20,Senate,"Read 3rd time",31,0,0,0,31
1639286,1291225,2023-04-03,Senate,"Three day rule suspended",31,0,0,0,31
1639286,1291226,2023-04-03,Senate,"Read 3rd time",31,0,0,0,31
1639286,1332062,2023-05-24,House,"Read 3rd time RV#2039",138,0,1,10,149
1639314,1302081,2023-04-17,House,"Read 2nd time RV#223",142,1,1,6,150
1639314,1303525,2023-04-18,House,"Read 3rd time RV#247",147,1,1,1,150
1639314,1323960,2023-05-11,Senate,"Three day rule suspended",31,0,0,0,31
1639314,1323961,2023-05-11,Senate,"Read 3rd time",31,0,0,0,31
1639410,1291267,2023-04-03,Senate,"Three day rule suspended",31,0,0,0,31
1639410,1291268,2023-04-03,Senate,"Read 3rd time",31,0,0,0,31
1639410,1327709,2023-05-18,House,"Read 2nd time RV#1836",141,5,1,2,149
1639410,1329164,2023-05-19,House,"Read 3rd time RV#1856",143,0,1,5,149
1639436,1298993,2023-04-12,Senate,"Three day rule suspended",31,0,0,0,31
1639436,1298994,2023-04-12,Senate,"Read 3rd time",31,0,0,0,31
1639436,1331758,2023-05-24,House,"Read 3rd time RV#2039",138,0,1,10,149
1639490,1324233,2023-05-12,House,"Read 3rd time RV#1580",140,0,2,7,149
1639499,1323970,2023-05-11,House,"Read 2nd time RV#1565",74,57,1,17,149
1639499,1324399,2023-05-12,House,"Read 3rd time RV#1615",73,66,2,8,149
1639544,1292308,2023-04-04,House,"Read 3rd time RV#76",121,25,1,3,150
1639544,1332536,2023-05-22,Senate,"Rules suspended-Regular order of business",25,6,0,0,31
1639544,1332537,2023-05-22,Senate,"Vote recorded in Journal",25,6,0,0,31
1639544,1332538,2023-05-22,Senate,"Three day rule suspended",25,6,0,0,31
1639544,1332539,2023-05-22,Senate,"Read 3rd time",25,6,0,0,31
1639544,1333839,2023-05-25,House,"House concurs in Senate amendment(s) RV#2143",122,15,3,9,149
1639575,1310749,2023-04-26,House,"Read 3rd time RV#532",148,0,1,1,150
1639689,1301615,2023-04-14,House,"Read 3rd time RV#199",143,0,2,5,150
1639689,1326536,2023-05-17,Senate,"Three day rule suspended",31,0,0,0,31
1639689,1326537,2023-05-17,Senate,"Read 3rd time",31,0,0,0,31
1639695,1318347,2023-05-04,House,"Read 3rd time RV#1027",144,1,1,4,150
1639706,1324308,2023-05-12,House,"Read 3rd time RV#1598",131,7,2,9,149
1639721,1296643,2023-04-10,House,"Read 2nd time RV#124",131,8,1,10,150
1639721,1297862,2023-04-11,House,"Read 3rd time RV#139",141,3,1,5,150
1639721,1321271,2023-05-09,Senate,"Three day rule suspended",31,0,0,0,31
1639721,1321272,2023-05-09,Senate,"Read 3rd time",19,12,0,0,31
1639730,1313679,2023-04-27,House,"Adopted RV#670",144,0,1,5,150
1639740,1319516,2023-05-06,House,"Read 3rd time RV#1176",134,0,2,14,150
1639740,1332850,2023-05-22,Senate,"Three day rule suspended",31,0,0,0,31
1639740,1332851,2023-05-22,Senate,"Read 3rd time",31,0,0,0,31
1639740,1333317,2023-05-25,House,"House concurs in Senate amendment(s) RV#2113",140,0,2,7,149
1639742,1321146,2023-05-09,House,"Read 3rd time RV#1308",142,0,2,6,150
1639766,1304444,2023-04-18,Senate,"Three day rule suspended",31,0,0,0,31
1639766,1304445,2023-04-18,Senate,"Read 3rd time",31,0,0,0,31
1639766,1331794,2023-05-24,House,"Read 3rd time RV#2039",138,0,1,10,149
1639785,1310567,2023-04-25,Senate,"Three day rule suspended",31,0,0,0,31
1639785,1310568,2023-04-25,Senate,"Read 3rd time",31,0,0,0,31
1639877,1318416,2023-05-04,House,"Read 3rd time RV#1025",99,43,1,7,150
1639898,1318995,2023-05-04,House,"Amendment withdrawn RV#1068",113,28,2,7,150
1639898,1319361,2023-05-05,House,"Read 3rd time RV#1105",109,33,1,7,150
1639898,1334236,2023-05-23,Senate,"Rules suspended-Regular order of business",20,11,0,0,31
1639898,1334237,2023-05-23,Senate,"Vote recorded in Journal",25,6,0,0,31
1639898,1334238,2023-05-23,Senate,"Three day rule suspended",25,6,0,0,31
1639898,1334239,2023-05-23,Senate,"Read 3rd time",22,9,0,0,31
1640030,1305015,2023-04-19,House,"Read 3rd time RV#324",148,0,1,1,150
1640030,1326899,2023-05-17,Senate,"Three day rule suspended",31,0,0,0,31
1640030,1326900,2023-05-17,Senate,"Read 3rd time",31,0,0,0,31
1640063,1305970,2023-04-20,House,"Read 3rd time RV#352",146,0,1,3,150
1640063,1327058,2023-05-17,Senate,"Three day rule suspended",31,0,0,0,31
1640063,1327059,2023-05-17,Senate,"Read 3rd time",31,0,0,0,31
1640102,1307010,2023-04-20,Senate,"Three day rule suspended",31,0,0,0,31
1640102,1307011,2023-04-20,Senate,"Read 3rd time",31,0,0,0,31
1640102,1331845,2023-05-24,House,"Read 3rd time RV#2039",138,0,1,10,149
1640145,1306660,2023-04-20,Senate,"Three day rule suspended",31,0,0,0,31
1640145,1306661,2023-04-20,Senate,"Read 3rd time",31,0,0,0,31
1640145,1307479,2023-04-20,Senate,"Read 3rd time",31,0,0,0,31
1640145,1331191,2023-05-23,House,"Read 3rd time RV#1992",128,10,2,9,149
1640152,1324200,2023-05-12,House,"Read 3rd time RV#1580",140,0,2,7,149
1640199,1324147,2023-05-12,House,"Read 3rd time RV#1656",94,48,2,5,149
1640205,1324085,2023-05-12,House,"Read 3rd time RV#1580",140,0,2,7,149
1640219,1309810,2023-04-25,House,"Read 3rd time RV#472",146,1,1,2,150
1640244,1321415,2023-05-09,House,"Read 3rd time RV#1354",137,1,2,9,149
1640249,1320767,2023-05-09,House,"Read 3rd time RV#1308",142,0,2,6,150
1640249,1334822,2023-05-24,Senate,"Three day rule suspended",31,0,0,0,31
1640249,1334823,2023-05-24,Senate,"Read 3rd time",31,0,0,0,31
1640411,1270911,2023-03-08,House,"Adopted RV#45",140,0,1,8,149
1640458,1298661,2023-04-12,Senate,"Three day rule suspended",31,0,0,0,31
1640458,1298662,2023-04-12,Senate,"Read 3rd time",31,0,0,0,31
1641078,1303792,2023-04-18,House,"Amended RV#300",142,1,1,6,150
1641078,1304581,2023-04-19,House,"Read 3rd time RV#329",139,6,1,4,150
1641444,1301628,2023-04-14,House,"Read 3rd time RV#199",143,0,2,5,150
1641486,1311126,2023-04-26,House,"Amended RV#569",108,34,2,6,150
1641486,1312924,2023-04-27,House,"Read 3rd time RV#604",118,27,1,4,150
1641526,1319567,2023-05-06,House,"Read 3rd time RV#1189",133,1,1,15,150
1641540,1314151,2023-04-28,House,"Read 3rd time RV#681",144,0,2,4,150
1641828,1323906,2023-05-11,House,"Read 2nd time RV#1551",101,41,1,6,149
1641828,1324331,2023-05-12,House,"Read 3rd time RV#1591",85,50,2,12,149
1641880,1316120,2023-05-02,House,"Read 3rd time RV#840",142,3,1,4,150
1641880,1334809,2023-05-24,Senate,"Three day rule suspended",31,0,0,0,31
1641880,1334810,2023-05-24,Senate,"Read 3rd time",31,0,0,0,31
1641979,1294991,2023-04-06,House,"Read 3rd time RV#101",148,0,1,1,150
1641979,1323650,2023-05-11,Senate,"Three day rule suspended",31,0,0,0,31
1641979,1323651,2023-05-11,Senate,"Read 3rd time",31,0,0,0,31
1641979,1324195,2023-05-11,Senate,"Read 3rd time",31,0,0,0,31
1642045,1301538,2023-04-14,House,"Read 3rd time RV#199",143,0,2,5,150
1642111,1306016,2023-04-20,House,"Read 3rd time RV#345",146,0,2,2,150
1642173,1324306,2023-05-12,House,"Read 3rd time RV#1616",82,58,2,7,149
1642355,1281569,2023-03-22,Senate,"Three day rule suspended",31,0,0,0,31
1642355,1281570,2023-03-22,Senate,"Read 3rd time",31,0,0,0,31
1642355,1320896,2023-05-09,House,"Read 3rd time RV#1308",142,0,2,6,150
1642464,1298705,2023-04-12,Senate,"Three day rule suspended",31,0,0,0,31
1642464,1298706,2023-04-12,Senate,"Read 3rd time",31,0,0,0,31
1642464,1310838,2023-04-26,House,"Read 3rd time RV#506",142,4,1,3,150
1642518,1298847,2023-04-12,Senate,"Three day rule suspended",31,0,0,0,31
1642518,1298848,2023-04-12,Senate,"Read 3rd time",31,0,0,0,31
1642518,1329074,2023-05-19,House,"Read 3rd time RV#1845",143,0,2,4,149
1643147,1320152,2023-05-08,House,"Amended RV#1285",135,5,1,9,150
1643147,1321234,2023-05-09,House,"Read 3rd time RV#1338",141,0,2,6,149
1643147,1329737,2023-05-19,Senate,"Three day rule suspended",31,0,0,0,31
1643147,1329738,2023-05-19,Senate,"Read 3rd time",31,0,0,0,31
1643147,1333386,2023-05-25,House,"House concurs in Senate amendment(s) RV#2087",133,1,2,13,149
1643147,1345349,2023-05-19,Senate,"Three day rule suspended",31,0,0,0,31
1643147,1345350,2023-05-19,Senate,"Read 3rd time",31,0,0,0,31
1643175,1271021,2023-03-08,House,"Adopted RV#45",140,0,1,8,149
1643205,1312635,2023-04-27,House,"Read 3rd time RV#616",133,16,1,0,150
1643205,1333427,2023-05-25,House,"House concurs in Senate amendment(s) RV#2130",127,15,3,4,149
1643205,1334211,2023-05-23,Senate,"Three day rule suspended",28,3,0,0,31
1643205,1334212,2023-05-23,Senate,"Read 3rd time",28,3,0,0,31
1643234,1324357,2023-05-12,House,"Read 3rd time RV#1621",75,66,1,7,149
1643684,1270884,2023-03-08,House,"Adopted RV#45",140,0,1,8,149
1643762,1270889,2023-03-08,House,"Adopted RV#45",140,0,1,8,149
1643800,1313976,2023-04-28,House,"Read 3rd time RV#714",122,23,2,3,150
1643800,1329534,2023-05-18,Senate,"Rules suspended-Regular order of business",26,5,0,0,31
1643800,1329535,2023-05-18,Senate,"Read 2nd time & passed to 3rd reading",26,5,0,0,31
1643800,1329536,2023-05-18,Senate,"Three day rule suspended",26,5,0,0,31
1643800,1329537,2023-05-18,Senate,"Read 3rd time",26,5,0,0,31
1643932,1302459,2023-04-17,Senate,"Three day rule suspended",31,0,0,0,31
1643932,1302460,2023-04-17,Senate,"Read 3rd time",31,0,0,0,31
1644023,1270881,2023-03-08,House,"Adopted RV#45",140,0,1,8,149
1644154,1317197,2023-05-02,Senate,Adopted,26,5,0,0,31
1644154,1333139,2023-05-24,House,"Adopted RV#2032",137,0,1,11,149
1644188,1316369,2023-05-02,House,"Read 3rd time RV#791",144,0,3,3,150
1644188,1332860,2023-05-22,Senate,"Rules suspended-Regular order of business",21,10,0,0,31
1644188,1332861,2023-05-22,Senate,"Read 2nd time & passed to 3rd reading",25,6,0,0,31
1644188,1332862,2023-05-22,Senate,"Three day rule suspended",21,10,0,0,31
1644188,1332863,2023-05-22,Senate,"Read 3rd time",19,12,0,0,31
1644205,1324117,2023-05-12,House,"Read 3rd time RV#1580",140,0,2,7,149
1644222,1301414,2023-04-14,House,"Read 3rd time RV#199",143,0,2,5,150
1644256,1320795,2023-05-09,House,"Read 3rd time RV#1320",123,23,2,1,149
1644275,1306139,2023-04-20,House,"Read 3rd time RV#345",146,0,2,2,150
1644275,1326459,2023-05-17,Senate,"Three day rule suspended",31,0,0,0,31
1644275,1326460,2023-05-17,Senate,"Read 3rd time",31,0,0,0,31
1644275,1329435,2023-05-19,House,"House concurs in Senate amendment(s) RV#1880",140,0,2,7,149
1644309,1293226,2023-04-04,Senate,"Three day rule suspended",28,3,0,0,31
1644309,1293227,2023-04-04,Senate,"Read 3rd time",28,3,0,0,31
1644309,1329060,2023-05-19,House,"Read 3rd time RV#1845",143,0,2,4,149
1644558,1316831,2023-05-02,House,"Read 3rd time RV#791",144,0,3,3,150
1644558,1330871,2023-05-21,Senate,"Three day rule suspended",31,0,0,0,31
1644558,1330872,2023-05-21,Senate,"Read 3rd time",31,0,0,0,31
1644606,1316991,2023-05-02,House,"Read 3rd time RV#791",144,0,3,3,150
1644606,1330936,2023-05-21,Senate,"Three day rule suspended",31,0,0,0,31
1644606,1330937,2023-05-21,Senate,"Read 3rd time",31,0,0,0,31
1645068,1317940,2023-05-03,Senate,"Three day rule suspended",27,4,0,0,31
1645068,1317941,2023-05-03,Senate,"Read 3rd time",26,5,0,0,31
1645068,1331312,2023-05-23,House,"Amended RV#2025",112,27,2,8,149
1645068,1332087,2023-05-24,House,"Read 3rd time RV#2049",109,34,1,5,149
1645068,1339423,2023-05-26,Senate,"Senate concurs in House amendment(s)",26,5,0,0,31
1645507,1271179,2023-03-08,House,"Adopted RV#45",140,0,1,8,149
1645929,1306026,2023-04-20,House,"Read 3rd time RV#363",148,0,1,1,150
1645929,1325533,2023-05-15,Senate,"Three day rule suspended",31,0,0,0,31
1645929,1325534,2023-05-15,Senate,"Read 3rd time",31,0,0,0,31
1645962,1309443,2023-04-25,House,"Read 3rd time RV#473",148,0,1,1,150
1645962,1320328,2023-05-08,Senate,"Three day rule suspended",31,0,0,0,31
1645962,1320329,2023-05-08,Senate,"Read 3rd time",31,0,0,0,31
1645994,1316429,2023-05-02,House,"Read 3rd time RV#791",144,0,3,3,150
1645994,1330505,2023-05-21,Senate,"Three day rule suspended",29,2,0,0,31
1645994,1330506,2023-05-21,Senate,"Read 3rd time",29,2,0,0,31
1645994,1334126,2023-05-25,House,"House concurs in Senate amendment(s) RV#2094",122,17,1,9,149
1646022,1319528,2023-05-06,House,"Read 3rd time RV#1176",134,0,2,14,150
1646022,1329943,2023-05-19,Senate,"Three day rule suspended",31,0,0,0,31
1646022,1329944,2023-05-19,Senate,"Read 3rd time",31,0,0,0,31
1646022,1332021,2023-05-24,House,"House concurs in Senate amendment(s) RV#2070",128,16,1,4,149
1646052,1319687,2023-05-06,House,"Read 3rd time RV#1176",134,0,2,14,150
1646117,1324185,2023-05-12,House,"Read 3rd time RV#1617",116,23,2,8,149
1646150,1324114,2023-05-12,House,"Read 3rd time RV#1599",125,13,2,9,149
1646214,1321495,2023-05-09,Senate,"Rules suspended-Regular order of business",18,13,0,0,31
1646214,1321496,2023-05-09,Senate,"Amendment to amendment fails of adoption",14,16,0,1,31
1646214,1321497,2023-05-09,Senate,"Amendment to amendment fails of adoption",12,19,0,0,31
1646214,1321498,2023-05-09,Senate,"Amendment to amendment fails of adoption",12,19,0,0,31
1646214,1321499,2023-05-09,Senate,"Amendment to amendment fails of adoption",12,19,0,0,31
1646214,1321500,2023-05-09,Senate,"Vote recorded in Journal",18,13,0,0,31
1646214,1323082,2023-05-10,Senate,"Rules suspended-Regular order of business",18,12,0,1,31
1646214,1323083,2023-05-10,Senate,"Read 3rd time",18,12,0,1,31
1646793,1294056,2023-04-05,House,"Read 2nd time RV#97",145,0,1,4,150
1646793,1294882,2023-04-06,House,"Read 3rd time RV#102",148,0,1,1,150
1646793,1333793,2023-05-25,House,"House concurs in Senate amendment(s) RV#2150",144,0,1,4,149
1646793,1334318,2023-05-23,Senate,"Three day rule suspended",31,0,0,0,31
1646793,1334319,2023-05-23,Senate,"Read 3rd time",31,0,0,0,31
1647207,1307552,2023-04-21,House,"Read 3rd time RV#394",140,0,1,9,150
1647207,1334912,2023-05-24,Senate,"Three day rule suspended",31,0,0,0,31
1647207,1334913,2023-05-24,Senate,"Read 3rd time",31,0,0,0,31
1647830,1317668,2023-05-03,House,"Read 3rd time RV#921",146,0,1,3,150
1647830,1326691,2023-05-16,Senate,"Three day rule suspended",31,0,0,0,31
1647830,1326692,2023-05-16,Senate,"Read 3rd time",31,0,0,0,31
1648451,1309649,2023-04-25,House,"Read 3rd time RV#474",147,0,1,2,150
1648451,1327209,2023-05-17,Senate,"Three day rule suspended",31,0,0,0,31
1648451,1327210,2023-05-17,Senate,"Read 3rd time",31,0,0,0,31
1649076,1314428,2023-04-28,House,"Read 3rd time RV#695",147,0,1,2,150
1649248,1289108,2023-03-29,Senate,"Three day rule suspended",31,0,0,0,31
1649248,1289109,2023-03-29,Senate,"Read 3rd time",31,0,0,0,31
1649248,1321135,2023-05-09,House,"Read 3rd time RV#1373",131,12,2,4,149
1649368,1312450,2023-04-27,House,"Read 3rd time RV#617",123,23,1,3,150
1649450,1316698,2023-05-02,House,"Amended RV#901",89,53,1,7,150
1649450,1317456,2023-05-03,House,"Read 3rd time RV#953",100,45,1,4,150
1649490,1316063,2023-05-02,House,"Read 3rd time RV#791",144,0,3,3,150
1650083,1301659,2023-04-14,House,"Read 3rd time RV#199",143,0,2,5,150
1650160,1311317,2023-04-26,House,"Read 3rd time RV#530",102,47,1,0,150
1650187,1291839,2023-04-03,Senate,"Rules suspended-Regular order of business",23,7,0,1,31
1650187,1291840,2023-04-03,Senate,"Read 2nd time & passed to engrossment",23,7,0,1,31
1650187,1291841,2023-04-03,Senate,"Three day rule suspended",24,6,0,1,31
1650187,1291842,2023-04-03,Senate,"Read 3rd time",23,7,0,1,31
1650187,1292204,2023-04-03,Senate,"Read 2nd time",23,7,0,1,31
1650187,1292205,2023-04-03,Senate,"Three day rule suspended",24,6,0,1,31
1650187,1292206,2023-04-03,Senate,"Read 3rd time",23,7,0,1,31
1650187,1329200,2023-05-19,House,"Read 2nd time RV#1858",82,61,1,5,149
1650187,1329966,2023-05-22,House,"Read 3rd time RV#1916",86,57,1,5,149
1650292,1231963,2023-01-11,Senate,"Read & adopted",31,0,0,0,31
1650292,1255776,2023-01-11,Senate,"Read & adopted",31,0,0,0,31
1650317,1313092,2023-04-27,House,"Amendment fails of adoption RV#647",62,84,2,2,150
1650317,1313093,2023-04-27,House,"Amendment fails of adoption RV#648",59,80,2,9,150
1650317,1313094,2023-04-27,House,"Statement(s) of vote recorded in Journal RV#649",83,63,2,2,150
1650317,1314095,2023-04-28,House,"Read 3rd time RV#685",88,60,1,1,150
1650317,1334284,2023-05-24,Senate,"Rules suspended-Regular order of business",19,12,0,0,31
1650317,1334285,2023-05-24,Senate,"Read 2nd time & passed to 3rd reading",19,12,0,0,31
1650317,1334610,2023-05-28,House,"House adopts conference committee report RV#2231",86,56,2,5,149
1650317,1334848,2023-05-24,Senate,"Rules suspended-Regular order of business",19,11,0,1,31
1650317,1334849,2023-05-24,Senate,"Read 3rd time",19,11,0,1,31
1650317,1343355,2023-05-28,Senate,"Senate adopts conference committee report",19,12,0,0,31
1650343,1306996,2023-04-20,Senate,"Three day rule suspended",31,0,0,0,31
1650343,1306997,2023-04-20,Senate,"Read 3rd time",31,0,0,0,31
1650343,1329059,2023-05-19,House,"Read 3rd time RV#1845",143,0,2,4,149
1650416,1270786,2023-03-08,House,"Adopted RV#45",140,0,1,8,149
1650440,1270996,2023-03-08,Senate,"Rules suspended-Regular order of business",31,0,0,0,31
1650440,1270997,2023-03-08,Senate,"Three day rule suspended",31,0,0,0,31
1650440,1270998,2023-03-08,Senate,"Read 3rd time",31,0,0,0,31
1650440,1329263,2023-05-19,House,"Read 3rd time RV#1845",143,0,2,4,149
1650544,1231331,2023-01-10,Senate,Adopted,31,0,0,0,31
1650544,1231371,2023-01-11,House,"Adopted RV#3",149,0,1,0,150
1650544,1256062,2023-01-10,Senate,Adopted,31,0,0,0,31
1650927,1231338,2023-01-10,Senate,Adopted,31,0,0,0,31
1650927,1231373,2023-01-11,House,"Adopted RV#4",149,0,1,0,150
1650927,1255822,2023-01-10,Senate,Adopted,31,0,0,0,31
1651002,1304637,2023-04-19,House,"Read 3rd time RV#307",148,0,1,1,150
1651002,1323971,2023-05-11,Senate,"Three day rule suspended",31,0,0,0,31
1651002,1323972,2023-05-11,Senate,"Read 3rd time",31,0,0,0,31
1651076,1231939,2023-01-10,Senate,"Read & adopted",31,0,0,0,31
1651076,1261134,2023-01-10,Senate,"Read & adopted",31,0,0,0,31
1651812,1231436,2023-01-11,House,"Amendment adopted as amended RV#6",87,59,1,3,150
1651812,1231437,2023-01-11,House,"Amendment fails of adoption RV#7",5,141,1,3,150
1651812,1231438,2023-01-11,House,"Amendment fails of adoption RV#8",13,136,1,0,150
1651812,1231439,2023-01-11,House,"Amendment fails of adoption RV#9",17,132,1,0,150
1651812,1231440,2023-01-11,House,"Amendment fails of adoption RV#10",63,84,1,2,150
1651812,1231441,2023-01-11,House,"Amendment fails of adoption RV#11",64,84,1,1,150
1651812,1231442,2023-01-11,House,"Amendment fails of adoption RV#12",13,135,1,1,150
1651812,1231443,2023-01-11,House,"Amendment fails of adoption RV#13",3,146,1,0,150
1651812,1231444,2023-01-11,House,"Amendment fails of adoption RV#14",64,85,1,0,150
1651812,1231445,2023-01-11,House,"Amendment fails of adoption RV#15",7,140,1,2,150
1651812,1231446,2023-01-11,House,"Amendment fails of adoption RV#16",6,141,1,2,150
1651812,1231447,2023-01-11,House,"Adopted as amended RV#17",123,19,2,6,150
1651938,1231364,2023-01-11,House,"Adopted as amended RV#5",147,2,1,0,150
1652892,1270871,2023-03-08,House,"Adopted RV#45",140,0,1,8,149
1653210,1300092,2023-04-13,House,"Read 3rd time RV#174",141,7,2,0,150
1653210,1326519,2023-05-16,Senate,"Three day rule suspended",31,0,0,0,31
1653210,1326520,2023-05-16,Senate,"Read 3rd time",31,0,0,0,31
1653210,1329167,2023-05-19,House,"House concurs in Senate amendment(s) RV#1871",138,4,2,5,149
1653313,1285362,2023-03-27,Senate,"Three day rule suspended",26,4,0,1,31
1653313,1285363,2023-03-27,Senate,"Read 3rd time",26,4,0,1,31
1653313,1286237,2023-03-27,Senate,"Three day rule suspended",26,4,0,1,31
1653313,1286238,2023-03-27,Senate,"Read 3rd time",26,4,0,1,31
1653313,1319974,2023-05-08,House,"Read 2nd time RV#1269",115,18,2,15,150
1653313,1321394,2023-05-09,House,"Read 3rd time RV#1375",113,30,2,4,149
1653627,1326257,2023-05-16,Senate,"Three day rule suspended",29,2,0,0,31
1653627,1326258,2023-05-16,Senate,"Read 3rd time",29,2,0,0,31
1653627,1326713,2023-05-16,Senate,"Three day rule suspended",29,2,0,0,31
1653627,1326714,2023-05-16,Senate,"Read 3rd time",29,2,0,0,31
1653627,1331219,2023-05-23,House,"Read 3rd time RV#2016",129,14,2,4,149
1653868,1231988,2023-01-11,Senate,"Read & adopted",31,0,0,0,31
1653868,1255577,2023-01-11,Senate,"Read & adopted",31,0,0,0,31
1654117,1231990,2023-01-11,Senate,"Read & adopted",31,0,0,0,31
1654117,1255623,2023-01-11,Senate,"Read & adopted",31,0,0,0,31
1654176,1271523,2023-03-08,House,"Adopted RV#45",140,0,1,8,149
1654359,1270897,2023-03-08,House,"Adopted RV#45",140,0,1,8,149
1654785,1304620,2023-04-19,House,"Read 2nd time RV#337",142,3,1,4,150
1654785,1306179,2023-04-20,House,"Read 3rd time RV#364",142,2,1,5,150
1654785,1326541,2023-05-16,Senate,"Three day rule suspended",0,1,0,0,1
1654785,1326542,2023-05-16,Senate,"Read 3rd time",0,1,0,0,1
1654785,1333866,2023-05-25,House,"House adopts conference committee report RV#2153",139,0,1,9,149
1654785,1339378,2023-05-26,Senate,"Senate adopts conference committee report",0,1,0,0,1
1655260,1317407,2023-05-03,House,"Read 3rd time RV#924",146,0,1,3,150
1655260,1330892,2023-05-21,Senate,"Three day rule suspended",31,0,0,0,31
1655260,1330893,2023-05-21,Senate,"Read 3rd time",31,0,0,0,31
1655354,1310742,2023-04-26,House,"Read 3rd time RV#555",136,9,2,3,150
1655354,1334934,2023-05-24,Senate,"Three day rule suspended",31,0,0,0,31
1655354,1334935,2023-05-24,Senate,"Read 3rd time",31,0,0,0,31
1655449,1322967,2023-05-10,House,"Read 2nd time RV#1465",74,68,1,6,149
1655449,1323179,2023-05-11,House,"Read 3rd time RV#1507",81,62,1,5,149
1655759,1317522,2023-05-03,House,"Read 3rd time RV#954",128,18,1,3,150
1655778,1319355,2023-05-05,House,"Read 2nd time RV#1149",142,0,2,6,150
1655778,1319670,2023-05-06,House,"Read 3rd time RV#1188",136,0,1,13,150
1655843,1294406,2023-04-05,Senate,"Three day rule suspended",0,1,0,0,1
1655843,1294407,2023-04-05,Senate,"Read 3rd time",0,1,0,0,1
1655843,1330381,2023-05-23,House,"Read 3rd time RV#1991",140,0,2,7,149
1655843,1336676,2023-05-25,Senate,"Senate concurs in House amendment(s)",0,1,0,0,1
1655858,1307246,2023-04-21,House,"Read 3rd time RV#396",125,14,1,10,150
1655858,1326316,2023-05-16,Senate,"Three day rule suspended",31,0,0,0,31
1655858,1326317,2023-05-16,Senate,"Read 3rd time",31,0,0,0,31
1655881,1317949,2023-05-03,Senate,"Three day rule suspended",31,0,0,0,31
1655881,1317950,2023-05-03,Senate,"Read 3rd time",31,0,0,0,31
1655916,1301471,2023-04-14,House,"Read 3rd time RV#199",143,0,2,5,150
1655968,1312293,2023-04-27,House,"Read 3rd time RV#596",145,1,1,3,150
1656003,1314603,2023-04-28,House,"Read 3rd time RV#726",142,4,2,2,150
1656003,1328964,2023-05-17,Senate,"Three day rule suspended",31,0,0,0,31
1656003,1328965,2023-05-17,Senate,"Read 3rd time",31,0,0,0,31
1656011,1310453,2023-04-25,Senate,"Rules suspended-Regular order of business",18,12,0,1,31
1656011,1310454,2023-04-25,Senate,"Vote recorded in Journal",18,12,0,1,31
1656011,1312022,2023-04-26,Senate,"Rules suspended-Regular order of business",19,12,0,0,31
1656011,1312023,2023-04-26,Senate,"Read 3rd time",19,12,0,0,31
1656024,1302057,2023-04-17,House,"Read 2nd time RV#222",117,21,2,10,150
1656024,1303010,2023-04-18,House,"Read 3rd time RV#244",108,38,1,3,150
1656024,1334169,2023-05-26,House,"House concurs in Senate amendment(s) RV#2164",108,28,1,12,149
1656024,1334698,2023-05-24,Senate,"Three day rule suspended",27,4,0,0,31
1656024,1334699,2023-05-24,Senate,"Read 3rd time",27,4,0,0,31
1656024,1345443,2023-05-24,Senate,"Three day rule suspended",27,4,0,0,31
1656024,1345444,2023-05-24,Senate,"Read 3rd time",27,4,0,0,31
1656043,1324020,2023-05-11,House,"Point of order withdrawn RV#1566",86,48,2,13,149
1656043,1324189,2023-05-12,House,"Read 3rd time RV#1618",91,48,2,8,149
1656043,1332730,2023-05-22,Senate,"Rules suspended-Regular order of business",31,0,0,0,31
1656043,1332731,2023-05-22,Senate,"Read 2nd time & passed to 3rd reading",31,0,0,0,31
1656043,1332732,2023-05-22,Senate,"Three day rule suspended",25,6,0,0,31
